"","X","position","company","location","date","source","url","query","experience","computer.science","engineering","phd","bachelor","quantitative","physics","statistics","bioinformatics","master","software.engineering","econometrics","b2b","python","java","c","r","programming","matlab","sql","sas","unix","shell","ruby","perl","scala","javascript","tableau","spss","d3","machine.learning","visualization","algorithm","predictive.modelling","data.mining","optimization","database","classification","statistical","natural.language","project.management","hypotheses","web","distributed","communication","marketing","big.data","spark","hadoop","hive","nosql","mapreduce","zookeeper","pig","mahout","hbase","cloud","maths","degree","business","programming.1","stat","statlang","system","visualization.1","bigdataskills","database.1","ml","res"
"2331",2132,"DevOps Engineer","Sendence","US, FL","06/20/2016","monster","http://job-openings.monster.com/monster/1c09d5d6-e232-42a1-88f2-bbc0d13b7318?mescoid=1500131001001&jobPosition=14","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,2.64335757619853,0,0,0,0,3.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,2.40670189873108,0,0,3.43424564798511,0,0,0,0,1
"2332",2133,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Port Townsend, WA, 98368","06/20/2016","monster","http://job-openings.monster.com/monster/3fb13342-0e4b-4e31-b15d-975436065317?mescoid=2700412001001&jobPosition=15","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2333",2134,"Training Coordinator","Schweitzer Engineering Labs","Pullman, WA, 99164","06/20/2016","monster","http://job-openings.monster.com/monster/f92e94bb-0b43-4e5c-899f-db76e0f0aef3?mescoid=1100029001001&jobPosition=16","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,2.51654012945688,0,1
"2334",2135,"Shipping/Receiving Clerk","Schweitzer Engineering Laboratories","Pullman, WA, 99163","06/18/2016","monster","http://job-openings.monster.com/monster/9e8b6142-ec52-4ef0-8862-31c3d86f852b?mescoid=4300739001001&jobPosition=19","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2335",2136,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Omaha, NE","06/18/2016","monster","http://job-openings.monster.com/monster/86260c4f-3ad9-4f5a-9329-b64e4cc70d34?mescoid=2700412001001&jobPosition=20","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2336",2137,"MDM Architect","HUB International","Bothell, WA, 98021","06/18/2016","monster","http://job-openings.monster.com/monster/a292754b-c44a-4a3f-8816-ecd98b808da5?mescoid=1700157001001&jobPosition=21","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,0,0,0,0,2.84664157306811,0,0,0,0,2.70821741091505,0,2.8400109941691,0,0,0,2.51654012945688,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,3.21864584764575,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,5.25334347179919,0,0,0,0,6.06528742071387,8.16943162508774,5.54822840508415,5
"2337",2138,"Lead Hardware Engineer","Schweitzer Engineering Laboratories","Pullman, WA, 99163","06/18/2016","monster","http://job-openings.monster.com/monster/a6cbcf33-d29b-4763-8c8f-9ad2e49b6b1c?mescoid=1700168001001&jobPosition=22","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.92744659576322,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2338",2139,"Senior Information Assurance Analyst Job","SRC Inc.","Chantilly, VA, 22022","06/18/2016","monster","http://job-openings.monster.com/monster/229236d1-1410-41d2-a7fd-362c70dc27fd?mescoid=1500125001001&jobPosition=23","machinelearner",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,2.64756181505171,0,0,2.43424564798511,0,3.24793522374774,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,2.46420887136255,3.10325242894368,2.13946460159813,0,2.80464190740311,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,2.13946460159813,7.79364251223223,0,2.64756181505171,5.71214409511029,2.46420887136255,11.6833085634595,4.95078577744198,0,5
"2339",2140,"Hardware Test Technician III","Schweitzer Engineering Labs","Lewiston, ID, 83501","06/18/2016","monster","http://job-openings.monster.com/monster/db8ddf2c-1bfc-4814-a495-6e3b0f770693?mescoid=1900306001001&jobPosition=24","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,2.68735209133191,0,2.85609781406256,2.64756181505171,2.64335757619853,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,10.9507418911721,0,5.33491390638362,2.46420887136255,2.46420887136255,0,0,0,5
"2340",2141,"Hardware Test Technician III","Schweitzer Engineering Laboratories","Lewiston, ID, 83501","06/18/2016","monster","http://job-openings.monster.com/monster/c40224ab-08bb-41de-a62a-7b45d21cbefa?mescoid=1900306001001&jobPosition=25","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,2.68735209133191,0,2.85609781406256,2.64756181505171,2.64335757619853,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,10.9507418911721,0,5.33491390638362,2.46420887136255,2.46420887136255,0,0,0,5
"2341",2142,"Early Childhood Education Specialist","Schweitzer Engineering Laboratories","Pullman, WA, 99163","06/18/2016","monster","http://job-openings.monster.com/monster/670ec670-6304-47c1-a10a-bbfc0b2a5b88?mescoid=2500398001001&jobPosition=26","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2342",2143,"Shipping/Receiving Clerk","Schweitzer Engineering Labs","Pullman, WA, 99164","06/18/2016","monster","http://job-openings.monster.com/monster/6685564e-c404-4b78-8e3e-c48e31dba4ad?mescoid=4300739001001&jobPosition=27","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2343",2144,"Senior Technical Project Manager / DevOps - Santa Clara, California","AdeptSource","Santa Clara, CA","06/17/2016","monster","http://job-openings.monster.com/monster/dd4771e0-5a18-4c1c-ba3d-8a05546d4046?mescoid=1500145001001&jobPosition=30","machinelearner",NA,2.54029904043303,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,2.64335757619853,0,2.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,3.10325242894368,2.13946460159813,0,2.80464190740311,3.08901198982907,2.8400109941691,0,3.21864584764575,0,0,0,0,0,2.92877265404458,0,1.9754280040979,2.13946460159813,4.94700093916411,0,0,2.46420887136255,2.46420887136255,17.9843358220353,5.65289149563086,0,4
"2345",2146,"Senior Information Assurance Analyst","Syracuse Research Corporation","Chantilly, VA, 22022","06/17/2016","monster","http://job-openings.monster.com/monster/3ca17ddd-2106-430d-bee8-fd3404645d9c?mescoid=1500125001001&jobPosition=32","machinelearner",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,3.24793522374774,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,2.46420887136255,3.10325242894368,2.13946460159813,0,2.80464190740311,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,2.13946460159813,7.79364251223223,0,0,5.71214409511029,2.46420887136255,11.6833085634595,4.95078577744198,0,5
"2346",2147,"Asset Management   Global Investment Management   Intelligent Systems Associate   New York","JPMorgan Chase & Co.","New York, NY, 10007","06/16/2016","monster","http://job-openings.monster.com/monster/4a70732e-d4ab-488f-a004-9fa0e10810b5?mescoid=9901111000004&jobPosition=34","machinelearner",NA,0,0,0,0,2.75321988790588,0,2.61345014246493,0,1.97903812032972,0,0,0,0,0,2.85609781406256,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,2.70821741091505,2.92555564317258,2.8400109941691,0,2.93527906011018,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,2.80464190740311,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,4.62234959864095,2.85609781406256,5.36667003037081,0,2.46420887136255,5.38976451453513,5.7334145614477,0,8.48350746519434,2
"2347",2148,"Operations Center Systems Administrator","Harris Corporation","Melbourne, FL","06/16/2016","monster","http://job-openings.monster.com/monster/359a3ed1-5223-42d9-9157-57b63a382ac0?mescoid=1500131001001&jobPosition=1","machinelearner",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,2.64756181505171,0,0,0,0,3.24793522374774,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.84664157306811,0,2.64756181505171,5.71214409511029,2.46420887136255,2.84664157306811,2.51654012945688,0,1
"2348",2149,"Operations Center Systems Administrator","Harris Corporation","Melbourne, FL, 32901","06/16/2016","monster","http://job-openings.monster.com/monster/1aa96a38-bb46-4cd3-8487-c73c0c501df7?mescoid=1500131001001&jobPosition=2","machinelearner",NA,0,0,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,2.64756181505171,0,0,0,0,3.24793522374774,0,0,0,2.84664157306811,0,0,0,0,0,0,0,0,0,0,2.51654012945688,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.84664157306811,0,2.64756181505171,5.71214409511029,2.46420887136255,2.84664157306811,2.51654012945688,0,1
"2349",2150,"Engineer II - Protection","Schweitzer Engineering Labs","Vacaville, CA, 95688","06/16/2016","monster","http://job-openings.monster.com/monster/23634a32-072c-4f29-9dd1-089ae78bfd82?mescoid=1700190001001&jobPosition=3","machinelearner",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2350",2151,"Mandate Retail Service Merchandiser - FT (Publix)","Acosta Sales & Marketing","Nashville, TN","06/16/2016","monster","http://job-openings.monster.com/monster/7daac142-c32d-43de-97b8-dd8cc09cc676?mescoid=2700412001001&jobPosition=4","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2351",2152,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Indianapolis, IN","06/16/2016","monster","http://job-openings.monster.com/monster/fdc863d5-70fc-46de-b110-075399ccab3c?mescoid=2700412001001&jobPosition=5","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2352",2153,"2nd Shift Maintenance Technician","Tremco","Ashland, OH, 44805","06/16/2016","monster","http://job-openings.monster.com/monster/c101a44e-6fd5-44c4-afe9-c23c50c4b360?mescoid=4900898001001&jobPosition=6","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,2.64335757619853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"2353",2154,"Analyst Cost","G-TECH Services, Inc.","Dearborn, MI, 48121","06/16/2016","monster","http://job-openings.monster.com/monster/1cd7bd89-c77c-4917-ae02-d71596295699?mescoid=1300101001001&jobPosition=7","machinelearner",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,2.84664157306811,0,0,0,0,0,0,0,0,0,0,0,3.29782709369338,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,8.25393355884573,0,0,2.46420887136255,2.46420887136255,2.84664157306811,0,3.29782709369338,5
"2354",2155,"Lead Infrastructure Architect","SITA","Atlanta, GA, 30301","06/16/2016","monster","http://job-openings.monster.com/monster/17a64379-bd23-444c-9d17-13ed103dfb1a?mescoid=1500138001001&jobPosition=8","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,2.43424564798511,0,3.24793522374774,3.43424564798511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,2.92877265404458,0,1.9754280040979,4.92744659576322,2.40670189873108,0,0,9.1463897430954,2.46420887136255,2.92877265404458,2.43424564798511,0,1
"2355",2156,"Production Line Lead","EmployIndy","Indianapolis, IN","06/16/2016","monster","http://job-openings.monster.com/monster/9970009e-fc71-403a-872c-111c0a14a4bc?mescoid=5100910001001&jobPosition=9","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"2356",2157,"Back End Staff Software Engineer","Walmart","SUNNYVALE, CA","06/15/2016","monster","http://job-openings.monster.com/monster/8a88ca3a-78dc-4096-8ac7-b50ef7ec500c?mescoid=1500128001001&jobPosition=11","machinelearner",NA,2.54029904043303,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,2.7404768373349,0,0,2.64335757619853,0,2.43424564798511,0,3.24793522374774,3.43424564798511,0,0,2.84664157306811,0,0,0,0,2.70821741091505,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,3.21864584764575,0,0,0,0,0,0,0,1.9754280040979,0,10.5341193495671,0,0,9.1463897430954,2.46420887136255,6.06528742071387,5.65289149563086,2.70821741091505,5
"2357",2158,"Brookville Giant Eagle - Now Hiring","Giant Eagle Markets","Brookville, PA","06/15/2016","monster","http://job-openings.monster.com/monster/d3705118-546d-4d4b-8acf-ed4eb0ffdff2?mescoid=9901111000004&jobPosition=12","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
"2358",2159,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Vancouver, WA, 98661","06/14/2016","monster","http://job-openings.monster.com/monster/93b5e0b1-b823-47e6-9131-8cd489450d25?mescoid=2700412001001&jobPosition=15","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2359",2160,"Mechanical Designer I","Schweitzer Engineering Laboratories","Pullman, WA, 99163","06/14/2016","monster","http://job-openings.monster.com/monster/419200c9-b743-445e-9c47-8f79d8233f30?mescoid=1700184001001&jobPosition=16","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2360",2161,"Project Manager","Intelligrated, Inc.","Owings Mills, MD","06/14/2016","monster","http://job-openings.monster.com/monster/00976c81-282f-44a9-a8a7-f1111e3056d1?mescoid=1300093001001&jobPosition=17","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.78798199416509,2.40670189873108,0,0,0,0,0,0,0,1
"2361",2162,"Mechanical Designer I","Schweitzer Engineering Labs","Pullman, WA, 99164","06/14/2016","monster","http://job-openings.monster.com/monster/32963662-f0c2-4f49-9833-80b2fd5db030?mescoid=1700184001001&jobPosition=18","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2362",2163,"Enterprise Account Executive","Nuance","Remote, AZ","06/14/2016","monster","http://job-openings.monster.com/monster/e81ec0f9-1070-401e-9c04-6f81c5e61bb5?mescoid=4100683001001&jobPosition=19","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,2.85609781406256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8400109941691,0,0,0,0,0,0,3.50119243761572,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,2.85609781406256,0,0,2.46420887136255,2.46420887136255,0,0,6.34120343178482,1
"2363",2164,"Mandate Retail Service Merchandiser - PT","Acosta Sales & Marketing","Indianapolis, IN","06/14/2016","monster","http://job-openings.monster.com/monster/db99788f-ab47-4dd1-a05f-7272dd70672f?mescoid=2700412001001&jobPosition=20","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2364",2165,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Dayton, OH","06/13/2016","monster","http://job-openings.monster.com/monster/2f09b616-5bea-4997-9a01-92a02c691d7f?mescoid=2700412001001&jobPosition=21","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2365",2166,"AUTOMOTIVE EQUIPMENT OPERATOR I","City of Omaha","Omaha, NE","06/13/2016","monster","http://job-openings.monster.com/monster/97924742-551f-4132-91da-33f2dffd9052?mescoid=4700802001001&jobPosition=22","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29782709369338,0,0,0,0,2.46420887136255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,0,0,0,0,2.46420887136255,2.46420887136255,0,0,3.29782709369338,1
"2366",2167,"Firmware Development Manager","Avago Tech","Colorado Springs, CO, 80928","06/13/2016","monster","http://job-openings.monster.com/monster/551b8cde-a1f3-4b86-8ccf-092664ce093d?mescoid=1100055001001&jobPosition=23","machinelearner",NA,0,2.40670189873108,0,2.38724908530888,0,0,0,0,1.97903812032972,0,0,0,0,0,2.85609781406256,0,0,0,0,2.74893052482177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78798199416509,0,0,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,7.41033159280604,5.26279971279363,0,2.74893052482177,0,0,0,0,0,1
"2367",2168,"IMPACT Retail Service Merchandiser","Acosta Sales & Marketing","Tampa, FL","06/12/2016","monster","http://job-openings.monster.com/monster/a05af0a1-70c3-49da-a31a-148f3b69c259?mescoid=2700412001001&jobPosition=24","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2368",2169,"Mandate Retail Service Merchandiser - PT (Kroger)","Acosta Sales & Marketing","Sandy, UT","06/12/2016","monster","http://job-openings.monster.com/monster/7036a9d2-0308-48d0-9f97-7f6fe549c970?mescoid=2700412001001&jobPosition=25","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2369",2170,"Injection Molding Technician","Schweitzer Engineering Laboratories","Lewiston, ID, 83501","06/12/2016","monster","http://job-openings.monster.com/monster/4081d48b-a464-4eb8-a4c9-36e26a0a34c7?mescoid=5101026001001&jobPosition=26","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,2.6245256475086,1.9754280040979,2.13946460159813,2.40670189873108,2.6245256475086,0,2.46420887136255,2.46420887136255,0,0,0,1
"2370",2171,"Mandate Retail Service Merchandiser - PT (Kroger)","Acosta Sales & Marketing","Provo, UT","06/12/2016","monster","http://job-openings.monster.com/monster/0c5c6bba-d2e7-40a5-818d-ae46578e3e34?mescoid=2700412001001&jobPosition=27","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00059008704654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,3.00059008704654,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2371",2172,"Media Specialist","Schweitzer Engineering Laboratories","Pullman, WA, 99163","06/12/2016","monster","http://job-openings.monster.com/monster/9b7e33bb-cd8f-4eac-9270-343749b46d58?mescoid=2700445001001&jobPosition=28","machinelearner",NA,0,2.40670189873108,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46420887136255,0,2.13946460159813,2.48288499704282,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,4.62234959864095,2.40670189873108,0,0,2.46420887136255,2.46420887136255,0,0,0,1
"2372",2173,"Materials Supervisor","A123 Systems LLC","Romulus, MI, 48174","06/12/2016","monster","http://job-openings.monster.com/monster/921e4595-ee3e-46eb-99b9-2f3d05d15bd3?mescoid=1100025001001&jobPosition=29","machinelearner",NA,0,0,0,0,0,0,0,0,1.97903812032972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13946460159813,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9754280040979,2.13946460159813,0,0,0,0,0,0,0,0,1
